,airport,type of traffic,2009-Jan,2009-Feb,2009-Mar,2009-Apr,2009-May,2009-Jun,2009-Jul,2009-Aug,2009-Sep,2009-Oct,2009-Nov,2009-Dec,2010-Jan,2010-Feb,2010-Mar,2010-Apr,2010-May,2010-Jun,2010-Jul,2010-Aug,2010-Sep,2010-Oct,2010-Nov,2010-Dec,2011-Jan,2011-Feb,2011-Mar,2011-Apr,2011-May,2011-Jun,2011-Jul,2011-Aug,2011-Sep,2011-Oct,2011-Nov,2011-Dec,2012-Jan,2012-Feb,2012-Mar,2012-Apr,2012-May,2012-Jun,2012-Jul,2012-Aug,2012-Sep,2012-Oct,2012-Nov,2012-Dec,2013-Jan,2013-Feb,2013-Mar,2013-Apr,2013-May,2013-Jun,2013-Jul,2013-Aug,2013-Sep,2013-Oct,2013-Nov,2013-Dec,2014-Jan,2014-Feb,2014-Mar,2014-Apr,2014-May,2014-Jun,2014-Jul,2014-Aug,2014-Sep,2014-Oct,2014-Nov,2014-Dec,2015-Jan,2015-Feb,2015-Mar,2015-Apr,2015-May,2015-Jun,2015-Jul,2015-Aug,2015-Sep,2015-Oct,2015-Nov,2015-Dec,2016-Jan,2016-Feb,2016-Mar,2016-Apr,2016-May,2016-Jun,2016-Jul,2016-Aug,2016-Sep,2016-Oct,2016-Nov,2016-Dec,2017-Jan,2017-Feb,2017-Mar,2017-Apr,2017-May,2017-Jun,2017-Jul,2017-Aug,2017-Sep,2017-Oct,2017-Nov,2017-Dec,2018-Jan,2018-Feb,2018-Mar,2018-Apr,2018-May,2018-Jun,2018-Jul,2018-Aug,2018-Sep,2018-Oct,2018-Nov,2018-Dec,2019-Jan,2019-Feb,2019-Mar,2019-Apr,2019-May,2019-Jun,2019-Jul,2019-Aug,2019-Sep,2019-Oct,2019-Nov,2019-Dec,2020-Jan,2020-Feb,2020-Mar,2020-Apr,2020-Jun,2020-Jul,2020-Aug,2020-Sep,2020-Oct
362,Narvik Framnes,Scheduled passenger flights,2991.0,3392.0,3901.0,3133.0,3418.0,3866.0,1327.0,2991.0,3626.0,4177.0,3882.0,2948.0,3241.0,3408.0,3879.0,2711.0,3315.0,3896.0,1183.0,3042.0,3709.0,3824.0,2833.0,2217.0,2819.0,3159.0,3555.0,2271.0,2813.0,2585.0,1255.0,2354.0,2788.0,3210.0,3086.0,2252.0,2628.0,3130.0,3540.0,2173.0,2937.0,2662.0,1339.0,2199.0,2866.0,3393.0,3481.0,2145.0,2563.0,2741.0,2805.0,2788.0,2135.0,2585.0,1284.0,2138.0,2988.0,2969.0,2563.0,1764.0,2288.0,2230.0,2823.0,2429.0,2209.0,2364.0,1246.0,1876.0,2526.0,2868.0,2570.0,1899.0,2092.0,2051.0,2634.0,2124.0,2133.0,2241.0,1112.0,2016.0,2522.0,2481.0,2868.0,1967.0,2060.0,2067.0,2266.0,2464.0,2053.0,2251.0,1102.0,1845.0,2585.0,2718.0,2554.0,1915.0,2094.0,2161.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Narvik Framnes,"Helicopter, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Narvik Framnes,"Helicopter, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Narvik Framnes,All commercial flights,2991.0,3392.0,3901.0,3133.0,3418.0,3866.0,1327.0,2991.0,3626.0,4177.0,3882.0,3018.0,3241.0,3408.0,3879.0,2711.0,3315.0,3961.0,1183.0,3042.0,3709.0,3824.0,2833.0,2217.0,2819.0,3159.0,3555.0,2271.0,2813.0,2585.0,1255.0,2354.0,2788.0,3210.0,3086.0,2252.0,2628.0,3130.0,3540.0,2173.0,2937.0,2662.0,1339.0,2199.0,2866.0,3511.0,3481.0,2145.0,2563.0,2741.0,2807.0,2788.0,2135.0,2585.0,1284.0,2138.0,2988.0,2969.0,2563.0,1764.0,2288.0,2230.0,2823.0,2429.0,2209.0,2364.0,1246.0,1878.0,2526.0,2868.0,2570.0,1899.0,2092.0,2051.0,2634.0,2124.0,2133.0,2241.0,1112.0,2016.0,2564.0,2481.0,2899.0,1967.0,2060.0,2067.0,2266.0,2464.0,2053.0,2251.0,1102.0,1845.0,2585.0,2718.0,2554.0,1915.0,2155.0,2161.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Notodden,Scheduled passenger flights,183.0,259.0,244.0,201.0,203.0,228.0,145.0,138.0,235.0,197.0,237.0,148.0,196.0,225.0,253.0,187.0,206.0,277.0,155.0,64.0,225.0,316.0,305.0,207.0,201.0,347.0,373.0,211.0,263.0,251.0,150.0,275.0,234.0,265.0,265.0,167.0,229.0,264.0,310.0,134.0,353.0,341.0,240.0,331.0,433.0,465.0,458.0,367.0,463.0,478.0,463.0,600.0,471.0,550.0,341.0,469.0,587.0,589.0,400.0,371.0,524.0,546.0,590.0,477.0,475.0,518.0,275.0,475.0,519.0,533.0,495.0,258.0,390.0,412.0,441.0,415.0,410.0,448.0,258.0,316.0,329.0,431.0,304.0,133.0,107.0,209.0,177.0,195.0,173.0,197.0,38.0,114.0,211.0,195.0,149.0,135.0,209.0,207.0,277.0,196.0,211.0,192.0,124.0,164.0,236.0,216.0,90.0,73.0,43.0,55.0,71.0,53.0,43.0,46.0,0.0,61.0,75.0,103.0,103.0,80.0,59.0,80.0,76.0,64.0,89.0,65.0,0.0,0.0,104.0,82.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Notodden,All commercial flights,183.0,259.0,244.0,204.0,213.0,228.0,145.0,163.0,235.0,197.0,243.0,148.0,198.0,225.0,253.0,191.0,206.0,277.0,155.0,64.0,225.0,316.0,305.0,207.0,201.0,347.0,373.0,211.0,263.0,251.0,150.0,275.0,235.0,265.0,265.0,167.0,229.0,266.0,320.0,134.0,376.0,395.0,278.0,331.0,433.0,465.0,480.0,367.0,468.0,522.0,488.0,615.0,489.0,555.0,341.0,478.0,596.0,609.0,415.0,382.0,546.0,555.0,591.0,492.0,515.0,535.0,275.0,496.0,526.0,580.0,495.0,258.0,390.0,420.0,505.0,432.0,424.0,448.0,258.0,316.0,329.0,431.0,304.0,133.0,119.0,209.0,177.0,234.0,190.0,197.0,38.0,114.0,211.0,195.0,215.0,144.0,209.0,211.0,277.0,196.0,211.0,192.0,124.0,164.0,236.0,219.0,98.0,73.0,43.0,55.0,71.0,53.0,44.0,48.0,0.0,61.0,75.0,103.0,103.0,80.0,59.0,80.0,76.0,64.0,89.0,65.0,0.0,6.0,104.0,82.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Notodden,Scheduled passenger flights,183.0,259.0,244.0,201.0,203.0,228.0,145.0,138.0,235.0,197.0,237.0,148.0,196.0,225.0,253.0,187.0,206.0,277.0,155.0,64.0,225.0,316.0,305.0,207.0,201.0,347.0,373.0,211.0,263.0,251.0,150.0,275.0,234.0,265.0,265.0,167.0,229.0,264.0,310.0,134.0,353.0,341.0,240.0,331.0,433.0,465.0,458.0,367.0,463.0,478.0,463.0,600.0,471.0,550.0,341.0,469.0,587.0,589.0,400.0,371.0,524.0,546.0,590.0,477.0,475.0,518.0,275.0,475.0,519.0,533.0,495.0,258.0,390.0,412.0,441.0,415.0,410.0,448.0,258.0,316.0,329.0,431.0,304.0,133.0,107.0,209.0,177.0,195.0,173.0,197.0,38.0,114.0,211.0,195.0,149.0,135.0,209.0,207.0,277.0,196.0,211.0,192.0,124.0,164.0,236.0,216.0,90.0,73.0,43.0,55.0,71.0,53.0,43.0,46.0,0.0,61.0,75.0,103.0,103.0,80.0,59.0,80.0,76.0,64.0,89.0,65.0,0.0,0.0,104.0,82.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Notodden,Non-scheduled passenger flights,0.0,0.0,0.0,3.0,10.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,23.0,22.0,10.0,0.0,0.0,0.0,22.0,0.0,5.0,44.0,25.0,15.0,18.0,5.0,0.0,9.0,9.0,20.0,15.0,11.0,22.0,9.0,1.0,15.0,40.0,17.0,0.0,21.0,7.0,47.0,0.0,0.0,0.0,8.0,64.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,66.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Notodden,Non-scheduled passenger flights,0.0,0.0,0.0,3.0,10.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,23.0,22.0,10.0,0.0,0.0,0.0,22.0,0.0,5.0,44.0,25.0,15.0,18.0,5.0,0.0,9.0,9.0,20.0,15.0,11.0,22.0,9.0,1.0,15.0,40.0,17.0,0.0,21.0,7.0,47.0,0.0,0.0,0.0,8.0,64.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,66.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Notodden,Freight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Notodden,All commercial flights,183.0,259.0,244.0,204.0,213.0,228.0,145.0,163.0,235.0,197.0,243.0,148.0,198.0,225.0,253.0,191.0,206.0,277.0,155.0,64.0,225.0,316.0,305.0,207.0,201.0,347.0,373.0,211.0,263.0,251.0,150.0,275.0,235.0,265.0,265.0,167.0,229.0,266.0,320.0,134.0,376.0,395.0,278.0,331.0,433.0,465.0,480.0,367.0,468.0,522.0,488.0,615.0,489.0,555.0,341.0,478.0,596.0,609.0,415.0,382.0,546.0,555.0,591.0,492.0,515.0,535.0,275.0,496.0,526.0,580.0,495.0,258.0,390.0,420.0,505.0,432.0,424.0,448.0,258.0,316.0,329.0,431.0,304.0,133.0,119.0,209.0,177.0,234.0,190.0,197.0,38.0,114.0,211.0,195.0,215.0,144.0,209.0,211.0,277.0,196.0,211.0,192.0,124.0,164.0,236.0,219.0,98.0,73.0,43.0,55.0,71.0,53.0,44.0,48.0,0.0,61.0,75.0,103.0,103.0,80.0,59.0,80.0,76.0,64.0,89.0,65.0,0.0,6.0,104.0,82.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Notodden,Freight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Oslo Gardermoen,All commercial flights,600671.0,634182.0,756543.0,707847.0,753760.0,827031.0,645424.0,730701.0,799973.0,844940.0,779824.0,632807.0,636701.0,670586.0,775616.0,536408.0,782623.0,834362.0,697355.0,807763.0,869451.0,887018.0,823682.0,695214.0,697461.0,723379.0,885348.0,771576.0,917758.0,916550.0,735850.0,844430.0,938080.0,947995.0,891908.0,729721.0,762121.0,809216.0,915675.0,792390.0,968577.0,912612.0,768566.0,878312.0,942921.0,980152.0,924246.0,729406.0,759467.0,789388.0,839787.0,947353.0,963114.0,961216.0,777539.0,880201.0,970869.0,997133.0,928112.0,772135.0,795300.0,793781.0,935997.0,906469.0,966175.0,1051255.0,808755.0,919581.0,995032.0,1018419.0,921393.0,773341.0,762221.0,800845.0,902139.0,900637.0,966271.0,1048756.0,844021.0,926560.0,998943.0,1012881.0,952348.0,772250.0,783856.0,872214.0,922527.0,931123.0,1013875.0,1052954.0,810064.0,958355.0,1062620.0,1023145.0,957180.0,813885.0,836010.0,862473.0,1028583.0,917209.0,1043122.0,1085797.0,871458.0,994414.0,1062920.0,1077812.0,1002300.0,835288.0,859163.0,898237.0,991116.0,1042503.0,1061397.0,1091949.0,923921.0,1051507.0,1095703.0,1107042.0,1031832.0,851932.0,887339.0,895405.0,1062246.0,912161.0,1025998.0,1101630.0,915249.0,1023016.0,1100385.0,1100646.0,976385.0,854203.0,881349.0,892384.0,460727.0,101562.0,186208.0,316435.0,518697.0,455541.0,446934.0
375,Oslo Gardermoen,All commercial flights,601326.0,628496.0,725426.0,756567.0,796512.0,954487.0,1042920.0,908875.0,884571.0,844186.0,695190.0,634064.0,637059.0,660848.0,806826.0,588490.0,892282.0,1039209.0,1136436.0,1011490.0,961672.0,938000.0,764326.0,686967.0,696496.0,709184.0,835191.0,885101.0,968811.0,1096462.0,1235574.0,1056489.0,1038389.0,1012187.0,828431.0,746745.0,751043.0,806575.0,936921.0,902136.0,1004166.0,1151982.0,1319361.0,1123950.0,1103796.0,1053760.0,872701.0,785606.0,774425.0,822063.0,950886.0,949696.0,1059841.0,1250755.0,1456638.0,1224360.0,1159419.0,1096523.0,893740.0,853663.0,834219.0,843706.0,989323.0,1075004.0,1117346.0,1372463.0,1533848.0,1296804.0,1228752.0,1174924.0,925537.0,879732.0,834285.0,879322.0,1025418.0,1074676.0,1174599.0,1373519.0,1571375.0,1338944.0,1295610.0,1222970.0,970835.0,910772.0,864009.0,950708.0,1112234.0,1079351.0,1249269.0,1411994.0,1631448.0,1419939.0,1320966.0,1310543.0,1078191.0,1035965.0,993657.0,1027191.0,1192661.0,1273310.0,1346044.0,1542026.0,1798547.0,1550336.0,1432094.0,1403633.0,1111326.0,1061994.0,1017084.0,1062941.0,1272743.0,1300094.0,1433642.0,1592039.0,1892716.0,1613807.0,1491828.0,1437181.0,1171193.0,1115242.0,1059199.0,1103981.0,1263551.0,1329949.0,1402459.0,1639559.0,1913828.0,1630909.0,1544197.0,1458483.0,1138599.0,1137174.0,1055237.0,1108959.0,522727.0,19167.0,28561.0,65147.0,253424.0,262059.0,126721.0
376,Oslo Gardermoen,Scheduled passenger flights,597678.0,632907.0,754628.0,705240.0,752139.0,826311.0,643081.0,728336.0,798407.0,842868.0,775133.0,631930.0,634840.0,669401.0,773022.0,534754.0,781374.0,832145.0,694812.0,804544.0,867021.0,885955.0,822510.0,694694.0,695451.0,722388.0,883219.0,768484.0,916581.0,913904.0,731839.0,841978.0,937041.0,945927.0,887161.0,728000.0,759735.0,807701.0,912137.0,790232.0,966475.0,910286.0,765244.0,875894.0,940878.0,974178.0,915345.0,723754.0,753041.0,780555.0,829069.0,942150.0,959522.0,958620.0,774476.0,878516.0,968595.0,991975.0,918106.0,762781.0,787474.0,788194.0,927989.0,899214.0,964484.0,1047772.0,806140.0,915403.0,992837.0,1015021.0,918003.0,770788.0,759383.0,799660.0,896058.0,897435.0,962512.0,1046315.0,842060.0,923605.0,997879.0,1010702.0,950382.0,770434.0,781794.0,871003.0,918432.0,930366.0,1009418.0,1050362.0,807570.0,954552.0,1060989.0,1022010.0,955320.0,811467.0,832959.0,861273.0,1027264.0,916456.0,1040717.0,1082954.0,867591.0,991602.0,1060989.0,1076749.0,1001293.0,833910.0,858095.0,897422.0,990468.0,1041426.0,1059746.0,1088318.0,921713.0,1050679.0,1094153.0,1106329.0,1030914.0,850370.0,885118.0,894361.0,1060730.0,911592.0,1025362.0,1097612.0,913144.0,1022647.0,1099538.0,1099200.0,975767.0,850778.0,877652.0,891856.0,459699.0,101425.0,184562.0,313523.0,518307.0,453980.0,446693.0
377,Oslo Gardermoen,Scheduled passenger flights,537130.0,563635.0,656888.0,693505.0,709210.0,822972.0,888104.0,776104.0,762318.0,775654.0,640822.0,583931.0,582112.0,609097.0,744693.0,544859.0,806182.0,911681.0,963128.0,859428.0,832560.0,855778.0,708853.0,627381.0,629198.0,650821.0,767150.0,815264.0,871117.0,942010.0,1038010.0,897398.0,900204.0,923060.0,759819.0,685308.0,682368.0,732284.0,839658.0,837043.0,897877.0,972606.0,1102417.0,949585.0,944473.0,955991.0,798087.0,714321.0,692913.0,736645.0,855082.0,890382.0,961355.0,1074041.0,1232272.0,1050899.0,1019275.0,1012252.0,832137.0,787060.0,763789.0,779381.0,912608.0,1016457.0,1029782.0,1210966.0,1332798.0,1152678.0,1118020.0,1104279.0,874380.0,829466.0,781572.0,831198.0,969548.0,1027874.0,1096569.0,1242883.0,1407562.0,1209427.0,1184424.0,1154830.0,920230.0,861227.0,808607.0,899040.0,1057832.0,1042098.0,1178818.0,1293772.0,1461512.0,1297864.0,1214885.0,1240278.0,1034402.0,987884.0,940937.0,977207.0,1135727.0,1223755.0,1286070.0,1422193.0,1630173.0,1423773.0,1326179.0,1343955.0,1072424.0,1021318.0,972534.0,1019250.0,1224630.0,1260255.0,1355992.0,1460362.0,1706894.0,1478540.0,1382495.0,1369221.0,1132363.0,1078081.0,1021196.0,1064613.0,1217697.0,1287015.0,1333941.0,1516953.0,1738069.0,1504379.0,1437584.0,1396777.0,1097641.0,1099973.0,1014894.0,1066622.0,499364.0,16459.0,26569.0,63688.0,250526.0,257028.0,125845.0
378,Oslo Gardermoen,Scheduled passenger flights,1134808.0,1196542.0,1411516.0,1398745.0,1461349.0,1649283.0,1531185.0,1504440.0,1560725.0,1618522.0,1415955.0,1215861.0,1216952.0,1278498.0,1517715.0,1079613.0,1587556.0,1743826.0,1657940.0,1663972.0,1699581.0,1741733.0,1531363.0,1322075.0,1324649.0,1373209.0,1650369.0,1583748.0,1787698.0,1855914.0,1769849.0,1739376.0,1837245.0,1868987.0,1646980.0,1413308.0,1442103.0,1539985.0,1751795.0,1627275.0,1864352.0,1882892.0,1867661.0,1825479.0,1885351.0,1930169.0,1713432.0,1438075.0,1445954.0,1517200.0,1684151.0,1832532.0,1920877.0,2032661.0,2006748.0,1929415.0,1987870.0,2004227.0,1750243.0,1549841.0,1551263.0,1567575.0,1840597.0,1915671.0,1994266.0,2258738.0,2138938.0,2068081.0,2110857.0,2119300.0,1792383.0,1600254.0,1540955.0,1630858.0,1865606.0,1925309.0,2059081.0,2289198.0,2249622.0,2133032.0,2182303.0,2165532.0,1870612.0,1631661.0,1590401.0,1770043.0,1976264.0,1972464.0,2188236.0,2344134.0,2269082.0,2252416.0,2275874.0,2262288.0,1989722.0,1799351.0,1773896.0,1838480.0,2162991.0,2140211.0,2326787.0,2505147.0,2497764.0,2415375.0,2387168.0,2420704.0,2073717.0,1855228.0,1830629.0,1916672.0,2215098.0,2301681.0,2415738.0,2548680.0,2628607.0,2529219.0,2476648.0,2475550.0,2163277.0,1928451.0,1906314.0,1958974.0,2278427.0,2198607.0,2359303.0,2614565.0,2651213.0,2527026.0,2537122.0,2495977.0,2073408.0,1950751.0,1892546.0,1958478.0,959063.0,117884.0,211131.0,377211.0,768833.0,711008.0,572538.0
379,Oslo Gardermoen,Non-scheduled passenger flights,2993.0,1275.0,1880.0,2461.0,1610.0,720.0,2338.0,2287.0,1512.0,2072.0,4650.0,873.0,739.0,1169.0,2594.0,1654.0,1247.0,2217.0,2543.0,3216.0,2430.0,1063.0,1169.0,517.0,2010.0,991.0,2129.0,3089.0,1159.0,2642.0,4011.0,2452.0,1039.0,2066.0,4747.0,1715.0,2386.0,1515.0,3538.0,2158.0,2102.0,2326.0,3311.0,2409.0,2043.0,5974.0,8899.0,5646.0,6423.0,8833.0,10712.0,5199.0,3590.0,2555.0,3063.0,1685.0,2270.0,5153.0,10001.0,9354.0,7826.0,5587.0,8008.0,7255.0,1691.0,3483.0,2615.0,4168.0,2192.0,3305.0,3390.0,2553.0,2834.0,1185.0,6079.0,3198.0,3756.0,2435.0,1953.0,2955.0,1064.0,2176.0,1966.0,1816.0,2062.0,1209.0,4095.0,757.0,4455.0,2592.0,2494.0,3777.0,1631.0,1135.0,1860.0,2418.0,3051.0,1200.0,1319.0,753.0,2405.0,2839.0,3866.0,2810.0,1762.0,1063.0,871.0,1378.0,1068.0,815.0,648.0,1077.0,1650.0,3631.0,2208.0,828.0,1547.0,713.0,918.0,1562.0,2221.0,1044.0,1516.0,569.0,636.0,4009.0,2103.0,369.0,692.0,786.0,618.0,3421.0,3696.0,528.0,1018.0,135.0,1637.0,2912.0,374.0,1561.0,241.0
380,Oslo Gardermoen,Non-scheduled passenger flights,64129.0,64861.0,68530.0,62858.0,86931.0,131512.0,154705.0,132771.0,122165.0,68532.0,54368.0,50133.0,54947.0,51751.0,62119.0,43120.0,86100.0,127528.0,173308.0,151988.0,129112.0,82222.0,55473.0,59389.0,67298.0,58259.0,68041.0,69837.0,97694.0,154452.0,197564.0,159091.0,138185.0,89127.0,68612.0,61437.0,68675.0,74291.0,97258.0,65092.0,106289.0,179251.0,216944.0,174365.0,159323.0,97769.0,74407.0,71285.0,81501.0,85418.0,95804.0,59313.0,98484.0,176714.0,224366.0,173450.0,140142.0,84271.0,61594.0,66603.0,70417.0,64325.0,76715.0,58547.0,87564.0,161497.0,201007.0,144123.0,110732.0,70645.0,51086.0,50266.0,52335.0,47857.0,55682.0,46251.0,78029.0,130476.0,163813.0,129425.0,109384.0,67566.0,50601.0,49541.0,55397.0,51655.0,54402.0,37249.0,70451.0,118010.0,169936.0,122075.0,106081.0,70265.0,43789.0,48081.0,52714.0,49984.0,56934.0,49555.0,59974.0,119828.0,168179.0,126542.0,105915.0,59672.0,38892.0,40676.0,44550.0,43691.0,48109.0,39839.0,77650.0,131677.0,185814.0,135267.0,109333.0,67960.0,38826.0,37160.0,38003.0,39367.0,45839.0,41931.0,68507.0,122580.0,175747.0,126525.0,106326.0,61704.0,40745.0,37191.0,40330.0,42319.0,23355.0,2707.0,1992.0,1457.0,2894.0,5018.0,866.0
